시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
성남시,GS25성남코아루점,20190923,영업,,N,,,편의점,"경기도 성남시 중원구 광명로 103, 수진역 코아루 천년가 오피스텔 상가 117호,122호 일부호 (성남동)","경기도 성남시 중원구 성남동 2201번지 수진역 코아루 천년가 오피스텔 상가 117호,122호 일부 ",13357,37.4357709238,127.1400759570
성남시,씨유 성남드림점,20191031,영업,,N,,,편의점,"경기도 성남시 수정구 수정남로 27, 1층 일부호 (수진동)",경기도 성남시 수정구 수진동 2955번지 1층(일부) ,13316,37.4398537131,127.1309306233
성남시,씨유(CU) 성남아튼빌점,20191029,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 300, 1층 124,125,126호 일부호 (하대원동, 아튼빌아파트)","경기도 성남시 중원구 하대원동 249번지 아튼빌아파트상가 124,125,126호 일부 ",13405,37.4287198170,127.1518695638
성남시,씨유 성남신흥점,20190325,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로 254-1, 진흥빌딩 1층 일부 (중앙동)",경기도 성남시 중원구 중앙동 1160번지 진흥빌딩 1층 일부 ,13246,37.4397736,127.1457896
성남시,세븐일레븐 분당정자본점,20190611,영업,,N,,,편의점,"경기도 성남시 분당구 백현로 152, 신일프라자 1층 101(일부)호 (정자동)",경기도 성남시 분당구 정자동 46-4번지 신일프라자 ,13609,37.3726729981,127.1147737609
성남시,씨유(CU) 분당우성점,20191108,영업,,N,,,편의점,"경기도 성남시 분당구 돌마로 481, 분당우성프라자 1층 119(일부)호 (서현동)",경기도 성남시 분당구 서현동 95번지 분당우성프라자 1층 119호 일부 ,13589,37.3776731831,127.1328232506
성남시,지에스25 단대푸르지오점,20190430,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로437번길 18, 지하1층 일부호 (단대동)",경기도 성남시 수정구 단대동 82-7번지 지하1층(일부) ,13142,37.4513817,127.1575087
성남시,지에스25(GS25) 분당샛별마을점,20190717,영업,,N,,,편의점,"경기도 성남시 분당구 수내로 201, 1층 107(일부)호 (분당동, 샛별마을삼부아파트)",경기도 성남시 분당구 분당동 39번지 샛별마을삼부아파트 ,13581,37.3705861939,127.1291532818
성남시,CU수내양지점,20190911,영업,,N,,,편의점,"경기도 성남시 분당구 내정로 167, 양지프라임 1층 102(일부)호 (수내동)",경기도 성남시 분당구 수내동 28-2번지 양지프라임 1층 102호 일부 ,13597,37.3738131128,127.1190994570
성남시,이마트24 성남그린점,20190920,영업,,N,,,편의점,"경기도 성남시 수정구 탄리로 93, 1층 일부호 (태평동)",경기도 성남시 수정구 태평동 3550번지 1층(일부) ,13304,37.4441110538,127.1349269101
성남시,씨유(CU)태평스타점,20190730,영업,,N,,,편의점,"경기도 성남시 수정구 시민로241번길 26, 1층 일부호 (태평동)",경기도 성남시 수정구 태평동 1236번지 1층(일부) ,13285,37.4484152055,127.1372624847
성남시,GS25 성남운동장점,20190906,영업,,N,,,편의점,"경기도 성남시 중원구 광명로 41-2, 1층 일부호 (성남동)",경기도 성남시 중원구 성남동 3144번지 1층 일부 ,13355,37.4338591284,127.1335982357
성남시,세븐일레븐 성남시그너스점,20190910,영업,,N,,,편의점,"경기도 성남시 중원구 성남대로997번길 11, 105호 일부호 (여수동)",경기도 성남시 중원구 여수동 181번지 105호 일부 ,13438,37.4184676815,127.1273809887
성남시,CU성남선텍시티점,20190715,영업,,N,,,편의점,"경기도 성남시 중원구 사기막골로 52, 선택시티 2 104호 일부 (상대원동)",경기도 성남시 중원구 상대원동 307-2번지 선택시티 2 104호 일부 ,13210,37.4346950645,127.1708410551
성남시,씨유성남SKn테크노점,20190917,영업,,N,,,편의점,"경기도 성남시 중원구 사기막골로 124, SKn테크노파크 넥스센터동 1층 105호 일부호 (상대원동)",경기도 성남시 중원구 상대원동 190-1번지 SKn테크노파크 넥스센터동 105호 일부 ,13207,37.4399380267,127.1776552165
성남시,세븐일레븐 분당정자점,20190918,영업,,N,,,편의점,"경기도 성남시 분당구 느티로77번길 3, 1층 102(일부)호 (정자동)",경기도 성남시 분당구 정자동 65-6번지 1층 102호 일부 ,13610,37.3687283157,127.1129052079
성남시,씨유(CU)성남은행희망점,20191101,영업,,N,,,편의점,"경기도 성남시 중원구 은이로27번길 6, 1층 일부호 (은행동)",경기도 성남시 중원구 은행동 1035-5번지 1층 일부 ,13154,37.4567742936,127.1674884292
성남시,세븐일레븐 성남금광본점,20191101,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로408번길 48, 1층 일부호 (금광동)",경기도 성남시 중원구 금광동 3490번지 1층 일부 ,13177,37.4478867429,127.1636266370
성남시,세븐일레븐 성남고등호반점,20191105,영업,,N,,,편의점,"경기도 성남시 수정구 고등로 34, 228동 지하1층 102(일부)호 (고등동, 호반써밋 판교밸리)","경기도 성남시 수정구 고등동 592번지 호반써밋 판교밸리,지하1층102호(일부) ",13105,37.4297228161,127.0963295306
성남시,세븐일레븐 분당석운점,20190529,영업,,N,,,편의점,"경기도 성남시 분당구 석운로202번길 7, B동 1(일부)층 (석운동)",경기도 성남시 분당구 석운동 7-7번지 ,13545,37.3806108,127.0463065
성남시,이마트24 백현마을점,20190604,영업,,N,,,편의점,"경기도 성남시 분당구 동판교로 92, 가상가동 1층 104(일부)호 (백현동, 백현마을3단지)",경기도 성남시 분당구 백현동 546번지 백현마을3단지 ,13534,37.3898074,127.1176561
성남시,씨유 성남센트럴비즈타워,20191018,영업,,N,,,편의점,"경기도 성남시 중원구 갈마치로 314, 지층 105호 (상대원동)",경기도 성남시 중원구 상대원동 143-2번지 지층 105호 ,13201,37.4418569911,127.1715689621
성남시,씨유 위례우남역푸르지오점,20191031,영업,,N,,,편의점,"경기도 성남시 수정구 위례광장로 9-9, 위례우남역 퍼스트푸르지오시티 1층 104(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 560-1번지 위례우남역 퍼스트푸르지오시티,1층104호(일부) ",13646,37.4646015498,127.1412589597
성남시,세븐일레븐 성남도촌휴먼시아점,20191025,영업,,N,,,편의점,"경기도 성남시 중원구 도촌남로 22, 101,102호 일부호 (도촌동, 휴먼시아섬마을1단지아파트)","경기도 성남시 중원구 도촌동 700번지 휴먼시아섬마을1단지아파트 상가동 101,102호 일부 ",13428,37.4136866851,127.1481460592
성남시,씨유 성남을지점,20190520,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로581번길 10, 지하1층 일부호 (양지동)",경기도 성남시 수정구 양지동 109번지 지하1층(일부) ,13134,37.4624963391,127.1669810264
성남시,지에스(GS)25  성남탄천점,20190521,영업,,N,,,편의점,"경기도 성남시 수정구 수정로 6, 1층 일부호 (수진동)",경기도 성남시 수정구 수진동 4690-24번지 1층(일부) ,13379,37.4398281387,127.1208738173
성남시,지에스(GS)25 미금타운,20190522,영업,,N,,,편의점,"경기도 성남시 분당구 미금일로74번길 29-6, 1(일부)층 (구미동)",경기도 성남시 분당구 구미동 34-1번지 ,13627,37.3484842,127.1110811
성남시,세븐일레븐 성남모란중앙점,20191203,영업,,N,,,편의점,"경기도 성남시 중원구 광명로16번길 6, 1층 일부호 (성남동)",경기도 성남시 중원구 성남동 3240번지 1층 일부 ,13364,37.4327177996,127.1309071693
성남시,씨유분당폴라리스점,20190524,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로 381, 폴라리스빌딩 1층 114(일부)호 (정자동)",경기도 성남시 분당구 정자동 15-3번지 폴라리스빌딩 ,13555,37.3702019,127.1074320
성남시,지에스25 상대원점,20190514,영업,,N,,,편의점,"경기도 성남시 중원구 박석로25번길 44-4, 1층 일부 (상대원동)",경기도 성남시 중원구 상대원동 1906번지 1층 일부 ,13224,37.4351048,127.1611474
성남시,GS25상대원제일점,20190422,영업,,N,,,편의점,"경기도 성남시 중원구 희망로392번길 13 (상대원동, 삼정빌)",경기도 성남시 중원구 상대원동 2992-35번지 삼정빌 1층 일부 ,13395,37.4396911,127.1610101
성남시,지에스(GS)25 판교뉴도서관,20191010,영업,,N,,,편의점,"경기도 성남시 분당구 운중로243번길 12, 1(일부)층 (판교동)",경기도 성남시 분당구 판교동 612-4번지 1층 일부 ,13477,37.3905873648,127.0907476912
성남시,이마트 24 성남우체국점,20190930,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로 301, 성남우체국 1층 일부호 (신흥동)","경기도 성남시 수정구 신흥동 2482번지 성남우체국,1층(일부) ",13354,37.4423276186,127.1497382167
성남시,지에스(GS)25 금광사랑점,20190328,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로408번길 10, 1층 일부 (금광동)",경기도 성남시 중원구 금광동 4260번지 1층 일부 ,13179,37.4478021,127.1595129
성남시,지에스25 수정행복점,20190808,영업,,N,,,편의점,"경기도 성남시 수정구 공원로 367, 1층 일부호 (신흥동)",경기도 성남시 수정구 신흥동 2833-1번지 1층(일부) ,13350,37.4443301381,127.1478775628
성남시,지에스(GS)25 성남시의료원점,20190812,영업,,N,,,편의점,"경기도 성남시 수정구 수정로171번길 8, 1층 일부호 (태평동)",경기도 성남시 수정구 태평동 7288-3번지 1층(일부) ,13290,37.4437460137,127.1390169848
성남시,세븐일레븐 판교봇들9단지점,20191010,영업,,N,,,편의점,"경기도 성남시 분당구 동판교로 156, 1층 101(일부)호 (삼평동, 봇들마을9단지금호어울림아파트)",경기도 성남시 분당구 삼평동 744번지 봇들마을9단지금호어울림아파트 1층 101호 일부 ,13526,37.3965550443,127.1186602420
성남시,이마트24 분당백현점,20191015,영업,,N,,,편의점,"경기도 성남시 분당구 동판교로 91, 상가동 지하1층 B103(일부)호 (백현동, 백현마을4단지)",경기도 성남시 분당구 백현동 553번지 백현마을4단지 상가동 지하1층 B103호 일부 ,13533,37.3900537098,127.1145511543
성남시,씨유 위례포레스트점,20191015,영업,,N,,,편의점,"경기도 성남시 수정구 헌릉로 1005, 1층 101(일부)호 (창곡동, 위례포레스트부영)","경기도 성남시 수정구 창곡동 597번지 위례포레스트부영,1층101호(일부) ",13644,37.4618303575,127.1455716149
성남시,씨유 성남복정프리미엄점,20190819,영업,,N,,,편의점,"경기도 성남시 수정구 복정로 67, 해윤빌딩 1층 일부호 (복정동)",경기도 성남시 수정구 복정동 685-3번지 해윤빌딩 1층일부 ,13118,37.4589146604,127.1264307686
성남시,세븐일레븐성남은행현대점,20190723,영업,,N,,,편의점,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)","경기도 성남시 중원구 은행동 1932-6번지 현대상가 25동 1층 106,107,108,109호 일부 ",13162,37.4518604637,127.1633978068
성남시,씨유 성남산들점,20190502,영업,,N,,,편의점,"경기도 성남시 중원구 여수울로 51 (여수동, 산들마을)",경기도 성남시 중원구 여수동 602번지 산들마을 104호 일부 ,13434,37.4192234,127.1366567
성남시,씨유(cu) 분당수내역점,20190610,영업,,N,,,편의점,"경기도 성남시 분당구 황새울로214번길 8, MS프라자 1층 108(일부)호 (수내동)",경기도 성남시 분당구 수내동 21-1번지 MS프라자 ,13595,37.3780634176,127.1122414133
성남시,세븐일레븐 성남동원점,20191016,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 113, 동원빌딩 1층 일부호 (성남동)",경기도 성남시 중원구 성남동 4099번지 동원빌딩 1층 일부 ,13373,37.4294106338,127.1313534645
성남시,세븐일레븐 금광빌리지점,20190425,영업,,N,,,편의점,"경기도 성남시 중원구 자혜로16번길 32, 1층 일부 (금광동)",경기도 성남시 중원구 금광동 4240번지 1층 일부 ,13179,37.4475762,127.1600435
성남시,씨유(CU)편의점(자혜점),20190426,영업,,N,,,편의점,"경기도 성남시 중원구 자혜로 84-1, 1층 일부 (금광동)",경기도 성남시 중원구 금광동 2701번지 1층 일부 ,13166,37.4513034,127.1687309
성남시,미니스톱 분당수내점,20200129,영업,,N,,,편의점,"경기도 성남시 분당구 황새울로258번길 10-7, 가나프라자 101 일부호 (수내동)",경기도 성남시 분당구 수내동 8-3번지 가나프라자 ,13595,37.3800869813,127.1161848283
성남시,씨유(CU)수내푸른마을점,20200227,영업,,N,,,편의점,"경기도 성남시 분당구 돌마로366번길 42, 동한프라자 1층 일부호 (수내동)",경기도 성남시 분당구 수내동 83-1번지 동한프라자 ,13600,37.3670026880,127.1267653396
성남시,(주)비지에프리테일 위례35단지점,20200324,영업,,N,,,편의점,"경기도 성남시 수정구 위례광장로 311, 상가동 1층 103(일부)호 (창곡동, 위례35단지)","경기도 성남시 수정구 창곡동 510번지 위례35단지,1층103호(일부) ",13641,37.4726799325,127.1436085063
성남시,씨유 분당효자촌점,20200107,영업,,N,,,편의점,"경기도 성남시 분당구 불정로 397, 분산상가동 1층 일부호 (서현동, 효자촌임광아파트)",경기도 성남시 분당구 서현동 292번지 효자촌임광아파트 ,13586,37.3763074442,127.1374837459
성남시,씨유서현솔밭점,20200107,영업,,N,,,편의점,"경기도 성남시 분당구 서현로247번길 12, 1층 일부 (서현동)",경기도 성남시 분당구 서현동 79-7번지 1층 일부 ,13572,37.3852537980,127.1299569873
성남시,씨유분당정자점,20191210,영업,,N,,,편의점,"경기도 성남시 분당구 내정로17번길 3, 1(일부)층 (정자동)",경기도 성남시 분당구 정자동 133-1번지 1층 일부 ,13612,37.3614470286,127.1140798157
성남시,이마트24 판교도서관점,20191210,영업,,N,,,편의점,"경기도 성남시 분당구 운중로277번길 46-8, 1(일부)층 (판교동)",경기도 성남시 분당구 판교동 613-1번지 1층 일부 ,13477,37.3911101426,127.0904885756
성남시,씨유 판교스페이스점,20200207,영업,,N,,,편의점,"경기도 성남시 분당구 대왕판교로 660, 유스페이스1 113 일부호 (삼평동)",경기도 성남시 분당구 삼평동 670번지 유스페이스1 ,13494,37.4006114720,127.1069321778
성남시,세븐일레븐 성남모란수진점,20200206,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로 95, 써미트빌딩,1층(일부) (수진동)","경기도 성남시 수정구 수진동 4518번지 써미트빌딩,1층(일부) ",13326,37.4341879284,127.1295199102
